WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,0.016867469879518072,-0.19518072289156627,-0.024096385542168676,-0.38072289156626504,-0.1493975903614458,-0.5204819277108433,-0.2433734939759036,-0.6313253012048192,0.0,-0.4987951807228916,-0.1180722891566265,-0.7325301204819277,-0.16626506024096385,-0.8771084337349397,-0.19759036144578312,-1.0,-0.05783132530120482,-0.42409638554216866,-0.3301204819277108,-0.5662650602409639,-0.4843373493975904,-0.6240963855421687,-0.5903614457831325,-0.6771084337349398,-0.13493975903614458,-0.3349397590361446,-0.3855421686746988,-0.40963855421686746,-0.35180722891566263,-0.3373493975903614,-0.28433734939759037,-0.29397590361445786,-0.21445783132530122,-0.24096385542168675,-0.39036144578313253,-0.27951807228915665,-0.3493975903614458,-0.2289156626506024,-0.28433734939759037,-0.20722891566265061
0.0,0.0,0.014457831325301205,-0.19759036144578312,-0.02650602409638554,-0.38313253012048193,-0.15180722891566265,-0.5204819277108433,-0.2385542168674699,-0.636144578313253,0.0,-0.4963855421686747,-0.11566265060240964,-0.7301204819277108,-0.163855421686747,-0.8795180722891566,-0.19518072289156627,-1.0,-0.060240963855421686,-0.42409638554216866,-0.327710843373494,-0.563855421686747,-0.4795180722891566,-0.6265060240963856,-0.5855421686746988,-0.6819277108433734,-0.13493975903614458,-0.3349397590361446,-0.38795180722891565,-0.41204819277108434,-0.3542168674698795,-0.3397590361445783,-0.28433734939759037,-0.2963855421686747,-0.21686746987951808,-0.2433734939759036,-0.39036144578313253,-0.2819277108433735,-0.35180722891566263,-0.2289156626506024,-0.28433734939759037,-0.21204819277108433
0.0,0.0,0.012135922330097087,-0.1966019417475728,-0.02912621359223301,-0.38349514563106796,-0.1529126213592233,-0.5218446601941747,-0.24514563106796117,-0.633495145631068,0.0,-0.5048543689320388,-0.11650485436893204,-0.7354368932038835,-0.1650485436893204,-0.8786407766990292,-0.1941747572815534,-1.0,-0.05339805825242718,-0.42961165048543687,-0.32524271844660196,-0.5655339805825242,-0.4854368932038835,-0.6286407766990292,-0.5946601941747572,-0.6820388349514563,-0.1262135922330097,-0.33737864077669905,-0.3859223300970874,-0.4077669902912621,-0.3567961165048544,-0.3325242718446602,-0.2912621359223301,-0.2912621359223301,-0.20388349514563106,-0.24271844660194175,-0.3907766990291262,-0.27427184466019416,-0.34951456310679613,-0.22330097087378642,-0.2815533980582524,-0.20631067961165048
0.0,0.0,0.009685230024213076,-0.1937046004842615,-0.029055690072639227,-0.3801452784503632,-0.1549636803874092,-0.5205811138014528,-0.24455205811138014,-0.6319612590799032,0.0,-0.5060532687651331,-0.11380145278450363,-0.7360774818401937,-0.162227602905569,-0.8789346246973365,-0.19128329297820823,-1.0,-0.053268765133171914,-0.4358353510895884,-0.32929782082324455,-0.5714285714285714,-0.48668280871670705,-0.6295399515738499,-0.5932203389830508,-0.6828087167070218,-0.1234866828087167,-0.34382566585956414,-0.38498789346246975,-0.4116222760290557,-0.35351089588377727,-0.3341404358353511,-0.288135593220339,-0.29055690072639223,-0.2009685230024213,-0.24939467312348668,-0.387409200968523,-0.28087167070217917,-0.3486682808716707,-0.22518159806295399,-0.28329297820823246,-0.20823244552058112
0.0,0.0,0.0048543689320388345,-0.1941747572815534,-0.038834951456310676,-0.38349514563106796,-0.15776699029126215,-0.5218446601941747,-0.24757281553398058,-0.6359223300970874,0.0,-0.5194174757281553,-0.10679611650485436,-0.7402912621359223,-0.1529126213592233,-0.8786407766990292,-0.18446601941747573,-1.0,-0.038834951456310676,-0.45145631067961167,-0.32038834951456313,-0.5752427184466019,-0.4830097087378641,-0.6286407766990292,-0.5898058252427184,-0.6844660194174758,-0.10436893203883495,-0.3592233009708738,-0.3737864077669903,-0.41019417475728154,-0.3422330097087379,-0.3325242718446602,-0.2766990291262136,-0.2912621359223301,-0.17718446601941748,-0.2645631067961165,-0.3713592233009709,-0.2815533980582524,-0.3325242718446602,-0.22330097087378642,-0.2669902912621359,-0.20631067961165048
0.0,0.0,0.007317073170731708,-0.1975609756097561,-0.03902439024390244,-0.3853658536585366,-0.15365853658536585,-0.524390243902439,-0.24390243902439024,-0.6341463414634146,0.0,-0.5195121951219512,-0.11707317073170732,-0.7414634146341463,-0.16097560975609757,-0.8780487804878049,-0.1902439024390244,-1.0,-0.041463414634146344,-0.4560975609756098,-0.3170731707317073,-0.5804878048780487,-0.48048780487804876,-0.6341463414634146,-0.5878048780487805,-0.6878048780487804,-0.1024390243902439,-0.36341463414634145,-0.36585365853658536,-0.4146341463414634,-0.33902439024390246,-0.33414634146341465,-0.2731707317073171,-0.2926829268292683,-0.18048780487804877,-0.2658536585365854,-0.36829268292682926,-0.28292682926829266,-0.33414634146341465,-0.22439024390243903,-0.2658536585365854,-0.20243902439024392
0.0,0.0,-0.007425742574257425,-0.19801980198019803,-0.05693069306930693,-0.3910891089108911,-0.16336633663366337,-0.5371287128712872,-0.24504950495049505,-0.6485148514851485,0.0,-0.5297029702970297,-0.11633663366336634,-0.7425742574257426,-0.1608910891089109,-0.8811881188118812,-0.18811881188118812,-1.0,-0.024752475247524754,-0.4628712871287129,-0.3118811881188119,-0.5841584158415841,-0.4752475247524752,-0.6361386138613861,-0.5816831683168316,-0.693069306930693,-0.07920792079207921,-0.3712871287128713,-0.3589108910891089,-0.4183168316831683,-0.33910891089108913,-0.33663366336633666,-0.2747524752475248,-0.29455445544554454,-0.15099009900990099,-0.2722772277227723,-0.3589108910891089,-0.2871287128712871,-0.3316831683168317,-0.2301980198019802,-0.2623762376237624,-0.20544554455445543
0.0,0.0,0.0,-0.20199501246882792,-0.05236907730673317,-0.39650872817955113,-0.16209476309226933,-0.5361596009975063,-0.24688279301745636,-0.6359102244389028,0.0,-0.5261845386533666,-0.1172069825436409,-0.743142144638404,-0.16209476309226933,-0.8778054862842892,-0.18952618453865336,-1.0,-0.022443890274314215,-0.45885286783042395,-0.3092269326683292,-0.5785536159600998,-0.4713216957605985,-0.6334164588528678,-0.5760598503740648,-0.6907730673316709,-0.0773067331670823,-0.3690773067331671,-0.35910224438902744,-0.4089775561097257,-0.3341645885286783,-0.3316708229426434,-0.26683291770573564,-0.2942643391521197,-0.14214463840399003,-0.2743142144638404,-0.3566084788029925,-0.286783042394015,-0.3266832917705736,-0.22693266832917705,-0.256857855361596,-0.20448877805486285
0.0,0.0,0.0,-0.20099255583126552,-0.04962779156327544,-0.3970223325062035,-0.1588089330024814,-0.5409429280397022,-0.24317617866004962,-0.6426799007444168,0.0,-0.5285359801488834,-0.11166253101736973,-0.7444168734491315,-0.15632754342431762,-0.8784119106699751,-0.18114143920595532,-1.0,-0.019851116625310174,-0.4665012406947891,-0.3052109181141439,-0.5856079404466501,-0.4640198511166253,-0.6377171215880894,-0.56575682382134,-0.6947890818858561,-0.07196029776674938,-0.3746898263027295,-0.3548387096774194,-0.4143920595533499,-0.3349875930521092,-0.3325062034739454,-0.2655086848635236,-0.29528535980148884,-0.13647642679900746,-0.2803970223325062,-0.3523573200992556,-0.29280397022332505,-0.3225806451612903,-0.23076923076923078,-0.2531017369727047,-0.20595533498759305
0.0,0.0,-0.004962779156327543,-0.20099255583126552,-0.05459057071960298,-0.39950372208436724,-0.16377171215880892,-0.543424317617866,-0.2506203473945409,-0.6401985111662531,0.0,-0.5285359801488834,-0.1141439205955335,-0.7444168734491315,-0.1588089330024814,-0.8808933002481389,-0.18362282878411912,-1.0,-0.019851116625310174,-0.4665012406947891,-0.3052109181141439,-0.5856079404466501,-0.4665012406947891,-0.6401985111662531,-0.5682382133995038,-0.6972704714640199,-0.07196029776674938,-0.3746898263027295,-0.3548387096774194,-0.41687344913151364,-0.3349875930521092,-0.337468982630273,-0.2679900744416873,-0.3002481389578164,-0.13895781637717122,-0.2803970223325062,-0.3523573200992556,-0.29528535980148884,-0.3250620347394541,-0.23573200992555832,-0.2555831265508685,-0.2109181141439206
0.0,0.0,0.0,-0.20297029702970298,-0.04702970297029703,-0.400990099009901,-0.15841584158415842,-0.5420792079207921,-0.2400990099009901,-0.6435643564356436,0.0,-0.5297029702970297,-0.11386138613861387,-0.745049504950495,-0.15594059405940594,-0.8787128712871287,-0.1806930693069307,-1.0,-0.022277227722772276,-0.46782178217821785,-0.30445544554455445,-0.5866336633663366,-0.4628712871287129,-0.6386138613861386,-0.5693069306930693,-0.6955445544554455,-0.07425742574257425,-0.37376237623762376,-0.3564356435643564,-0.41336633663366334,-0.3341584158415842,-0.33663366336633666,-0.26732673267326734,-0.2995049504950495,-0.13613861386138615,-0.27970297029702973,-0.35148514851485146,-0.29207920792079206,-0.3217821782178218,-0.2301980198019802,-0.25495049504950495,-0.2079207920792079
0.0,0.0,-0.007425742574257425,-0.19801980198019803,-0.05693069306930693,-0.3886138613861386,-0.1608910891089109,-0.5346534653465347,-0.24257425742574257,-0.6435643564356436,0.0,-0.5272277227722773,-0.1188118811881188,-0.7400990099009901,-0.16336633663366337,-0.8787128712871287,-0.19306930693069307,-1.0,-0.019801980198019802,-0.4628712871287129,-0.3094059405940594,-0.5792079207920792,-0.47277227722772275,-0.6336633663366337,-0.5816831683168316,-0.6881188118811881,-0.07178217821782178,-0.37376237623762376,-0.3564356435643564,-0.41089108910891087,-0.33910891089108913,-0.3316831683168317,-0.2747524752475248,-0.29455445544554454,-0.13861386138613863,-0.27970297029702973,-0.35396039603960394,-0.2896039603960396,-0.3292079207920792,-0.22772277227722773,-0.2599009900990099,-0.20544554455445543
0.0,0.0,-0.0024752475247524753,-0.2004950495049505,-0.054455445544554455,-0.3935643564356436,-0.1608910891089109,-0.5371287128712872,-0.24257425742574257,-0.6435643564356436,0.0,-0.5272277227722773,-0.11138613861386139,-0.7425742574257426,-0.15346534653465346,-0.8787128712871287,-0.1806930693069307,-1.0,-0.017326732673267328,-0.4628712871287129,-0.3069306930693069,-0.5841584158415841,-0.46534653465346537,-0.6361386138613861,-0.5717821782178217,-0.6955445544554455,-0.06930693069306931,-0.37376237623762376,-0.35148514851485146,-0.4207920792079208,-0.3316831683168317,-0.33910891089108913,-0.26485148514851486,-0.30198019801980197,-0.13613861386138615,-0.27722772277227725,-0.35148514851485146,-0.297029702970297,-0.32673267326732675,-0.2376237623762376,-0.25495049504950495,-0.21534653465346534
0.0,0.0,-0.0024813895781637717,-0.20099255583126552,-0.05707196029776675,-0.3970223325062035,-0.1662531017369727,-0.5384615384615384,-0.2506203473945409,-0.6426799007444168,0.0,-0.5285359801488834,-0.11910669975186104,-0.7419354838709677,-0.1662531017369727,-0.8784119106699751,-0.19106699751861042,-1.0,-0.019851116625310174,-0.46153846153846156,-0.3052109181141439,-0.5806451612903226,-0.4665012406947891,-0.6327543424317618,-0.5732009925558312,-0.6947890818858561,-0.07196029776674938,-0.37220843672456577,-0.3573200992555831,-0.41687344913151364,-0.3399503722084367,-0.337468982630273,-0.27543424317617865,-0.2977667493796526,-0.13895781637717122,-0.27543424317617865,-0.3548387096774194,-0.29528535980148884,-0.3325062034739454,-0.23573200992555832,-0.2630272952853598,-0.2109181141439206
0.0,0.0,-0.0024875621890547263,-0.20149253731343283,-0.05472636815920398,-0.40049751243781095,-0.16417910447761194,-0.5422885572139303,-0.2462686567164179,-0.6368159203980099,0.0,-0.5298507462686567,-0.11442786069651742,-0.7437810945273632,-0.15671641791044777,-0.8781094527363185,-0.18159203980099503,-1.0,-0.01990049751243781,-0.4651741293532338,-0.3009950248756219,-0.5796019900497512,-0.4601990049751244,-0.6343283582089553,-0.5621890547263682,-0.6965174129353234,-0.06965174129353234,-0.3706467661691542,-0.35323383084577115,-0.4154228855721393,-0.3358208955223881,-0.3358208955223881,-0.26865671641791045,-0.3009950248756219,-0.13681592039800994,-0.27611940298507465,-0.35323383084577115,-0.2935323383084577,-0.32587064676616917,-0.23880597014925373,-0.2537313432835821,-0.21641791044776118
0.0,0.0,0.0,-0.20448877805486285,-0.04738154613466334,-0.40399002493765584,-0.16209476309226933,-0.5411471321695761,-0.24688279301745636,-0.6309226932668329,0.0,-0.5286783042394015,-0.11471321695760599,-0.743142144638404,-0.1596009975062344,-0.8778054862842892,-0.18453865336658354,-1.0,-0.0199501246882793,-0.46384039900249374,-0.30174563591022446,-0.5785536159600998,-0.4613466334164589,-0.6334164588528678,-0.5660847880299252,-0.6932668329177057,-0.06982543640897755,-0.3690773067331671,-0.3566084788029925,-0.4164588528678304,-0.3341645885286783,-0.3341645885286783,-0.26683291770573564,-0.2967581047381546,-0.1371571072319202,-0.2743142144638404,-0.3516209476309227,-0.29177057356608477,-0.32169576059850374,-0.2344139650872818,-0.24937655860349128,-0.20947630922693267
0.0,0.0,-0.0024813895781637717,-0.20099255583126552,-0.05459057071960298,-0.39950372208436724,-0.16377171215880892,-0.543424317617866,-0.24317617866004962,-0.6451612903225806,0.0,-0.5310173697270472,-0.11166253101736973,-0.7444168734491315,-0.15632754342431762,-0.8808933002481389,-0.18362282878411912,-1.0,-0.017369727047146403,-0.4665012406947891,-0.3027295285359802,-0.5831265508684863,-0.45905707196029777,-0.6352357320099256,-0.5632754342431762,-0.6972704714640199,-0.06699751861042183,-0.3771712158808933,-0.3523573200992556,-0.4218362282878412,-0.3325062034739454,-0.3424317617866005,-0.2630272952853598,-0.3052109181141439,-0.12903225806451613,-0.2803970223325062,-0.34987593052109184,-0.3027295285359802,-0.3225806451612903,-0.24069478908188585,-0.24813895781637718,-0.21836228287841192
0.0,0.0,-0.0024691358024691358,-0.2,-0.04938271604938271,-0.4,-0.15555555555555556,-0.5382716049382716,-0.23950617283950618,-0.6246913580246913,0.0,-0.5308641975308642,-0.10617283950617284,-0.745679012345679,-0.14814814814814814,-0.8814814814814815,-0.17037037037037037,-1.0,-0.01728395061728395,-0.47160493827160493,-0.2938271604938272,-0.5851851851851851,-0.4444444444444444,-0.6419753086419753,-0.5407407407407407,-0.7061728395061728,-0.06419753086419754,-0.3851851851851852,-0.34074074074074073,-0.4222222222222222,-0.3234567901234568,-0.345679012345679,-0.25679012345679014,-0.30617283950617286,-0.12345679012345678,-0.2962962962962963,-0.3358024691358025,-0.30617283950617286,-0.3111111111111111,-0.24691358024691357,-0.23950617283950618,-0.2222222222222222
0.0,0.0,0.0,-0.19852941176470587,-0.04656862745098039,-0.39950980392156865,-0.15196078431372548,-0.5441176470588235,-0.23774509803921567,-0.6372549019607843,0.0,-0.5294117647058824,-0.1053921568627451,-0.7450980392156863,-0.14705882352941177,-0.8774509803921569,-0.16911764705882354,-1.0,-0.012254901960784314,-0.47549019607843135,-0.2916666666666667,-0.5906862745098039,-0.44362745098039214,-0.6470588235294118,-0.5392156862745098,-0.7107843137254902,-0.061274509803921566,-0.3946078431372549,-0.3382352941176471,-0.42892156862745096,-0.31862745098039214,-0.34558823529411764,-0.25,-0.3088235294117647,-0.12009803921568628,-0.30637254901960786,-0.3333333333333333,-0.3137254901960784,-0.3088235294117647,-0.25,-0.24019607843137256,-0.22549019607843138
0.0,0.0,-0.0024390243902439024,-0.2,-0.05121951219512195,-0.4,-0.15609756097560976,-0.5390243902439025,-0.23902439024390243,-0.6317073170731707,0.0,-0.5317073170731708,-0.10975609756097561,-0.7463414634146341,-0.14878048780487804,-0.8780487804878049,-0.17073170731707318,-1.0,-0.014634146341463415,-0.47804878048780486,-0.2926829268292683,-0.5926829268292683,-0.44146341463414634,-0.6487804878048781,-0.5390243902439025,-0.7121951219512195,-0.06097560975609756,-0.3975609756097561,-0.33902439024390246,-0.43414634146341463,-0.32195121951219513,-0.35121951219512193,-0.25853658536585367,-0.3097560975609756,-0.12195121951219512,-0.3097560975609756,-0.33658536585365856,-0.3170731707317073,-0.3121951219512195,-0.25609756097560976,-0.24634146341463414,-0.22926829268292684
0.0,0.0,-0.0024509803921568627,-0.19852941176470587,-0.049019607843137254,-0.4019607843137255,-0.15441176470588236,-0.5441176470588235,-0.23774509803921567,-0.6348039215686274,0.0,-0.5294117647058824,-0.1053921568627451,-0.7475490196078431,-0.14950980392156862,-0.8823529411764706,-0.17401960784313725,-1.0,-0.01715686274509804,-0.47549019607843135,-0.29411764705882354,-0.5906862745098039,-0.44362745098039214,-0.6470588235294118,-0.5416666666666666,-0.7107843137254902,-0.06372549019607843,-0.39215686274509803,-0.3431372549019608,-0.43137254901960786,-0.32598039215686275,-0.3480392156862745,-0.25735294117647056,-0.30637254901960786,-0.12745098039215685,-0.30392156862745096,-0.3382352941176471,-0.3161764705882353,-0.3137254901960784,-0.25,-0.24509803921568626,-0.22303921568627452
0.0,0.0,-0.0024630541871921183,-0.2019704433497537,-0.05172413793103448,-0.4039408866995074,-0.15763546798029557,-0.5517241379310345,-0.2413793103448276,-0.6527093596059114,0.0,-0.5320197044334976,-0.10837438423645321,-0.7463054187192119,-0.15517241379310345,-0.8793103448275862,-0.17980295566502463,-1.0,-0.014778325123152709,-0.4729064039408867,-0.2955665024630542,-0.583743842364532,-0.45073891625615764,-0.6379310344827587,-0.5517241379310345,-0.7019704433497537,-0.0665024630541872,-0.3866995073891626,-0.3448275862068966,-0.4236453201970443,-0.3275862068965517,-0.34236453201970446,-0.26108374384236455,-0.30295566502463056,-0.13054187192118227,-0.2955665024630542,-0.34236453201970446,-0.3054187192118227,-0.31773399014778325,-0.2438423645320197,-0.24630541871921183,-0.21674876847290642
0.0,0.0,-0.004914004914004914,-0.19901719901719903,-0.05405405405405406,-0.3955773955773956,-0.1597051597051597,-0.5405405405405406,-0.2457002457002457,-0.6437346437346437,0.0,-0.5307125307125307,-0.11056511056511056,-0.7444717444717445,-0.1547911547911548,-0.8796068796068796,-0.17936117936117937,-1.0,-0.019656019656019656,-0.4692874692874693,-0.3022113022113022,-0.5847665847665847,-0.457002457002457,-0.6388206388206388,-0.5552825552825553,-0.7027027027027027,-0.07371007371007371,-0.3808353808353808,-0.35135135135135137,-0.4250614250614251,-0.3316953316953317,-0.343980343980344,-0.2628992628992629,-0.3046683046683047,-0.1375921375921376,-0.28746928746928746,-0.3488943488943489,-0.3022113022113022,-0.32186732186732187,-0.24078624078624078,-0.25307125307125306,-0.21867321867321868
0.0,0.0,-0.0024813895781637717,-0.19851116625310175,-0.05707196029776675,-0.38957816377171217,-0.16129032258064516,-0.533498759305211,-0.2456575682382134,-0.6451612903225806,0.0,-0.5235732009925558,-0.11910669975186104,-0.7419354838709677,-0.16377171215880892,-0.8784119106699751,-0.19106699751861042,-1.0,-0.02481389578163772,-0.45905707196029777,-0.3076923076923077,-0.575682382133995,-0.4665012406947891,-0.630272952853598,-0.5732009925558312,-0.6923076923076923,-0.08436724565756824,-0.369727047146402,-0.36228287841191065,-0.4143920595533499,-0.3424317617866005,-0.337468982630273,-0.27543424317617865,-0.2977667493796526,-0.15632754342431762,-0.2729528535980149,-0.36228287841191065,-0.2903225806451613,-0.3349875930521092,-0.23076923076923078,-0.2679900744416873,-0.20843672456575682
0.0,0.0,0.0024875621890547263,-0.19900497512437812,-0.04975124378109453,-0.3880597014925373,-0.16169154228855723,-0.5298507462686567,-0.24378109452736318,-0.6417910447761194,0.0,-0.5199004975124378,-0.11940298507462686,-0.7412935323383084,-0.16417910447761194,-0.8781094527363185,-0.19402985074626866,-1.0,-0.03233830845771144,-0.4527363184079602,-0.31094527363184077,-0.5771144278606966,-0.4701492537313433,-0.6343283582089553,-0.5771144278606966,-0.6940298507462687,-0.09203980099502487,-0.36069651741293535,-0.3681592039800995,-0.4154228855721393,-0.34577114427860695,-0.3383084577114428,-0.2810945273631841,-0.29850746268656714,-0.16666666666666666,-0.263681592039801,-0.3706467661691542,-0.2885572139303483,-0.3407960199004975,-0.23383084577114427,-0.2736318407960199,-0.208955223880597
0.0,0.0,0.0,-0.19554455445544555,-0.04950495049504951,-0.38366336633663367,-0.16336633663366337,-0.5272277227722773,-0.25,-0.6386138613861386,0.0,-0.5222772277227723,-0.12128712871287128,-0.7400990099009901,-0.16584158415841585,-0.8787128712871287,-0.19554455445544555,-1.0,-0.03217821782178218,-0.45544554455445546,-0.3118811881188119,-0.5792079207920792,-0.47029702970297027,-0.6336633663366337,-0.5792079207920792,-0.6905940594059405,-0.09405940594059406,-0.36386138613861385,-0.36386138613861385,-0.4158415841584158,-0.34405940594059403,-0.3341584158415842,-0.27970297029702973,-0.29207920792079206,-0.16584158415841585,-0.26732673267326734,-0.3688118811881188,-0.2871287128712871,-0.33663366336633666,-0.22524752475247525,-0.2698019801980198,-0.20297029702970298
0.0,0.0,0.0,-0.19602977667493796,-0.04714640198511166,-0.38461538461538464,-0.1588089330024814,-0.5260545905707196,-0.24317617866004962,-0.6426799007444168,0.0,-0.5235732009925558,-0.11910669975186104,-0.7419354838709677,-0.16129032258064516,-0.8808933002481389,-0.19106699751861042,-1.0,-0.03225806451612903,-0.456575682382134,-0.31265508684863524,-0.5781637717121588,-0.47146401985111663,-0.6352357320099256,-0.5781637717121588,-0.6947890818858561,-0.09429280397022333,-0.36724565756823824,-0.36476426799007444,-0.4143920595533499,-0.3424317617866005,-0.3349875930521092,-0.27543424317617865,-0.29280397022332505,-0.1662531017369727,-0.2679900744416873,-0.36476426799007444,-0.2853598014888337,-0.3349875930521092,-0.228287841191067,-0.2679900744416873,-0.20595533498759305
0.0,0.0,0.0,-0.1935483870967742,-0.052109181141439205,-0.38461538461538464,-0.1662531017369727,-0.5260545905707196,-0.2531017369727047,-0.6377171215880894,0.0,-0.5210918114143921,-0.12158808933002481,-0.7419354838709677,-0.16377171215880892,-0.8784119106699751,-0.1935483870967742,-1.0,-0.034739454094292806,-0.45409429280397023,-0.31265508684863524,-0.575682382133995,-0.4739454094292804,-0.6327543424317618,-0.5831265508684863,-0.6923076923076923,-0.0967741935483871,-0.3598014888337469,-0.369727047146402,-0.4119106699751861,-0.34987593052109184,-0.3349875930521092,-0.2853598014888337,-0.29280397022332505,-0.17121588089330025,-0.2630272952853598,-0.37220843672456577,-0.2803970223325062,-0.3399503722084367,-0.22580645161290322,-0.27543424317617865,-0.20347394540942929
0.0,0.0,-0.0049382716049382715,-0.19506172839506172,-0.05432098765432099,-0.38271604938271603,-0.1654320987654321,-0.5259259259259259,-0.24938271604938272,-0.6395061728395062,0.0,-0.5234567901234568,-0.12098765432098765,-0.7382716049382716,-0.1654320987654321,-0.8765432098765432,-0.1925925925925926,-1.0,-0.03209876543209877,-0.45925925925925926,-0.3111111111111111,-0.5802469135802469,-0.47160493827160493,-0.6370370370370371,-0.5802469135802469,-0.6938271604938272,-0.0962962962962963,-0.36790123456790125,-0.36790123456790125,-0.41728395061728396,-0.345679012345679,-0.3333333333333333,-0.2839506172839506,-0.2962962962962963,-0.17037037037037037,-0.2691358024691358,-0.3728395061728395,-0.28641975308641976,-0.34074074074074073,-0.2271604938271605,-0.2716049382716049,-0.20493827160493827
0.0,0.0,0.0024691358024691358,-0.19753086419753085,-0.044444444444444446,-0.3851851851851852,-0.1580246913580247,-0.5259259259259259,-0.2419753086419753,-0.6370370370370371,0.0,-0.5185185185185185,-0.11604938271604938,-0.7407407407407407,-0.16296296296296298,-0.8765432098765432,-0.19012345679012346,-1.0,-0.037037037037037035,-0.454320987654321,-0.3135802469135803,-0.5777777777777777,-0.47160493827160493,-0.6345679012345679,-0.5777777777777777,-0.691358024691358,-0.10123456790123457,-0.362962962962963,-0.36790123456790125,-0.4148148148148148,-0.3432098765432099,-0.3358024691358025,-0.27901234567901234,-0.2962962962962963,-0.1728395061728395,-0.2641975308641975,-0.3728395061728395,-0.2839506172839506,-0.34074074074074073,-0.2271604938271605,-0.2716049382716049,-0.20493827160493827
0.0,0.0,0.0,-0.19506172839506172,-0.04197530864197531,-0.3851851851851852,-0.1580246913580247,-0.5234567901234568,-0.24691358024691357,-0.6370370370370371,0.0,-0.5185185185185185,-0.11358024691358025,-0.7432098765432099,-0.1580246913580247,-0.8814814814814815,-0.18765432098765433,-1.0,-0.03950617283950617,-0.454320987654321,-0.30864197530864196,-0.5777777777777777,-0.4666666666666667,-0.6345679012345679,-0.5728395061728395,-0.6962962962962963,-0.1037037037037037,-0.362962962962963,-0.37037037037037035,-0.4148148148148148,-0.34814814814814815,-0.3358024691358025,-0.28641975308641976,-0.2938271604938272,-0.17777777777777778,-0.2691358024691358,-0.3728395061728395,-0.28641975308641976,-0.34074074074074073,-0.2271604938271605,-0.2740740740740741,-0.20493827160493827
0.0,0.0,0.007371007371007371,-0.19656019656019655,-0.03931203931203931,-0.3832923832923833,-0.15724815724815724,-0.5208845208845209,-0.24815724815724816,-0.6339066339066339,0.0,-0.5110565110565111,-0.11056511056511056,-0.7371007371007371,-0.1547911547911548,-0.8771498771498771,-0.18181818181818182,-1.0,-0.044226044226044224,-0.44471744471744473,-0.3144963144963145,-0.5749385749385749,-0.47174447174447176,-0.6339066339066339,-0.5798525798525799,-0.6928746928746928,-0.11302211302211303,-0.3538083538083538,-0.37346437346437344,-0.4152334152334152,-0.3488943488943489,-0.33906633906633904,-0.28501228501228504,-0.2972972972972973,-0.1891891891891892,-0.257985257985258,-0.3759213759213759,-0.28255528255528256,-0.343980343980344,-0.2285012285012285,-0.2751842751842752,-0.20884520884520885
0.0,0.0,0.004914004914004914,-0.19901719901719903,-0.03931203931203931,-0.3857493857493858,-0.1597051597051597,-0.5257985257985258,-0.24815724815724816,-0.6388206388206388,0.0,-0.5110565110565111,-0.11056511056511056,-0.7371007371007371,-0.1547911547911548,-0.8796068796068796,-0.18181818181818182,-1.0,-0.04668304668304668,-0.44226044226044225,-0.3144963144963145,-0.5749385749385749,-0.47174447174447176,-0.6339066339066339,-0.5798525798525799,-0.6953316953316954,-0.11547911547911548,-0.35135135135135137,-0.3759213759213759,-0.4176904176904177,-0.3538083538083538,-0.33906633906633904,-0.28746928746928746,-0.2972972972972973,-0.1941031941031941,-0.25552825552825553,-0.3832923832923833,-0.28501228501228504,-0.3464373464373464,-0.2285012285012285,-0.2800982800982801,-0.2113022113022113
0.0,0.0,0.004866180048661801,-0.19708029197080293,-0.038929440389294405,-0.38686131386861317,-0.16058394160583941,-0.5255474452554745,-0.24817518248175183,-0.6423357664233577,0.0,-0.5109489051094891,-0.11678832116788321,-0.7372262773722628,-0.1630170316301703,-0.8759124087591241,-0.1897810218978102,-1.0,-0.051094890510948905,-0.44038929440389296,-0.31386861313868614,-0.5742092457420924,-0.4720194647201946,-0.635036496350365,-0.5790754257907542,-0.6909975669099757,-0.1192214111922141,-0.35036496350364965,-0.3771289537712895,-0.4209245742092457,-0.35036496350364965,-0.34793187347931875,-0.2895377128953771,-0.30170316301703165,-0.20194647201946472,-0.25790754257907544,-0.38686131386861317,-0.2895377128953771,-0.35279805352798055,-0.2360097323600973,-0.2871046228710462,-0.2141119221411192
